length,difficulty,longitude,latitude,trail_link,city,popularity,rating,local_club,local_club_site,land_manager,land_manager_site,tot_climb,tot_descent,ave_grade,max_grade,max_elevation,min_elevation,dog_policy,e_bike_policy
0.3,DIFFICULT,34.575782000000004,-112.543104,https://www.mtbproject.com/trail/7041131/happy-ending,Prescott,0.9151832460732984,5.0,Prescott Mountain Bike Alliance,https://www.mtbproject.com/club/31782/prescott-mountain-bike-alliance,USFS - Prescott National Forest Office,http://www.fs.usda.gov/prescott/,5.0,55.0,3.0,6.0,5750.0,5700.0,Leashed,Unknown
12.8,INTERMEDIATE,31.468313000000002,-111.267227,https://www.mtbproject.com/trail/7025742/fs-road-217,Rio Rico,0.9141361256544502,5.0,,,,,1475.0,1628.0,5.0,18.0,4528.0,3561.0,Unknown,Unknown
1.2,INTERMEDIATE,32.384085,-112.89908799999999,https://www.mtbproject.com/trail/7057115/floaty-mczebratail,Ajo,0.9130890052356021,5.0,BLM - Lower Sonoran Field Office,https://www.blm.gov/office/lower-sonoran-field-office,,,2.0,146.0,2.0,4.0,1823.0,1679.0,Unknown,Unknown
1.1,DIFFICULT,32.172893,-111.044103,https://www.mtbproject.com/trail/7011526/360-vista,Drexel Heights,0.912041884816754,4.8,Sonoran Desert Mountain Bicyclists,https://www.mtbproject.com/club/112648/sonoran-desert-mountain-bicyclists,"Pima County - Natural Resources, Parks and Recreation",http://webcms.pima.gov/government/natural_resources_parks_and_recreation/,104.0,183.0,5.0,12.0,2834.0,2651.0,Unknown,Unknown
2.7,INTERMEDIATE,32.806695,-111.697457,https://www.mtbproject.com/trail/7013030/east-butte-trail,Casa Grande,0.9109947643979057,5.0,Casa Grande Parks & Recreation,http://www.casagrandeaz.gov/rec/parks/,,,262.0,291.0,4.0,12.0,1697.0,1508.0,Unknown,Unknown
0.7,EASY,33.689558,-111.99643400000001,https://www.mtbproject.com/trail/7052366/powerlines-trail,Cave Creek,0.9099476439790576,5.0,,,,,31.0,0.0,1.0,1.0,1636.0,1605.0,Leashed,Unknown
1.1,INTERMEDIATE,34.439545,-114.257691,https://www.mtbproject.com/trail/7015599/sonnys-trail,Lake Havasu City,0.9089005235602095,5.0,BLM Lake Havasu Field Office,http://www.blm.gov/az/st/en/fo/lake_havasu_field.html,,,32.0,215.0,4.0,32.0,885.0,681.0,Off-leash,Unknown
0.4,EASY,32.025558000000004,-110.569658,https://www.mtbproject.com/trail/7043124/inner-loop-connector,Vail,0.9078534031413612,5.0,,,,,86.0,2.0,4.0,6.0,3825.0,3739.0,Leashed,Unknown
6.6,INTERMEDIATE,33.16741,-111.636389,https://www.mtbproject.com/trail/4819581/san-tan-trail,Queen Creek,0.9068062827225131,3.9,San Tan Shredders,https://www.mtbproject.com/club/5002448/san-tan-shredders,Maricopa County Parks,http://www.maricopa.gov/parks/,602.0,457.0,3.0,17.0,1908.0,1682.0,Unknown,Allowed
0.8,INTERMEDIATE/DIFFICULT,32.396267,-112.908736,https://www.mtbproject.com/trail/7057107/dannys-climb,Ajo,0.9057591623036649,5.0,BLM - Lower Sonoran Field Office,https://www.blm.gov/office/lower-sonoran-field-office,,,168.0,0.0,4.0,10.0,1851.0,1683.0,Unknown,Unknown
0.1,EASY,33.695918,-111.988951,https://www.mtbproject.com/trail/7052383/navigator-south,Cave Creek,0.9047120418848167,5.0,,,,,4.0,0.0,1.0,1.0,1648.0,1644.0,Unknown,Unknown
0.7,EASY,34.627201,-111.763177,https://www.mtbproject.com/trail/7044430/cedar-knoll-trail,Lake Montezuma,0.9036649214659686,5.0,,,,,41.0,14.0,2.0,5.0,3712.0,3677.0,Unknown,Unknown
0.4,DIFFICULT,33.964341999999995,-109.56368799999998,https://www.mtbproject.com/trail/7039547/childrens-trail,Eagar,0.9026178010471204,5.0,,,,,0.0,255.0,12.0,24.0,9821.0,9566.0,No Dogs,Unknown
1.2,DIFFICULT,32.805661,-114.47973700000001,https://www.mtbproject.com/trail/7045501/mano-y-mano,Yuma,0.9015706806282723,5.0,Desert Mountain Bikers of Yuma,https://www.mtbproject.com/club/7000176/desert-mountain-bikers-of-yuma,BLM Arizona - Yuma Field Office,http://www.blm.gov/az/st/en/prog/recreation/hiking/betty_kitch.html,114.0,69.0,3.0,9.0,435.0,325.0,Unknown,Unknown
0.6,DIFFICULT,35.205317,-114.095285,https://www.mtbproject.com/trail/7045975/johnimals-junction,Kingman,0.900523560209424,5.0,City of Kingman,http://www.cityofkingman.gov/,,,11.0,88.0,3.0,13.0,3680.0,3597.0,,Unknown
0.1,EASY,33.697077,-111.987675,https://www.mtbproject.com/trail/7052382/navigator-north,Cave Creek,0.8994764397905759,5.0,,,,,11.0,0.0,2.0,2.0,1660.0,1649.0,Unknown,Unknown
0.4,EASY,33.689341,-111.996389,https://www.mtbproject.com/trail/7052368/freemont-bend-trail,Cave Creek,0.8984293193717278,5.0,,,,,10.0,4.0,1.0,1.0,1608.0,1598.0,Leashed,Allowed
1.0,EASY,33.78971,-111.788618,https://www.mtbproject.com/trail/7057140/cow-poke-trail,Carefree,0.8973821989528796,5.0,City of Scottsdale,http://www.scottsdaleaz.gov/preserve,,,137.0,4.0,3.0,5.0,2757.0,2624.0,Leashed,Not Allowed
3.4,INTERMEDIATE,32.307691,-112.878229,https://www.mtbproject.com/trail/7057702/lagarto,Ajo,0.8963350785340314,5.0,Bike Ajo,https://www.mtbproject.com/club/7000569/bike-ajo,BLM - Lower Sonoran Field Office,https://www.blm.gov/office/lower-sonoran-field-office,132.0,133.0,1.0,8.0,1855.0,1737.0,Unknown,Unknown
1.9,EASY/INTERMEDIATE,32.270678000000004,-112.862554,https://www.mtbproject.com/trail/7057682/magma,Ajo,0.8952879581151832,5.0,Bike Ajo,https://www.mtbproject.com/club/7000569/bike-ajo,BLM - Lower Sonoran Field Office,https://www.blm.gov/office/lower-sonoran-field-office,39.0,42.0,1.0,4.0,1674.0,1639.0,Unknown,Unknown
4.7,INTERMEDIATE,32.308215000000004,-112.88921599999999,https://www.mtbproject.com/trail/7057631/matts-loop-east,Ajo,0.8942408376963351,5.0,Bike Ajo,https://www.mtbproject.com/club/7000569/bike-ajo,BLM - Lower Sonoran Field Office,https://www.blm.gov/office/lower-sonoran-field-office,123.0,99.0,1.0,2.0,1846.0,1737.0,Unknown,Unknown
1.0,INTERMEDIATE,32.403306,-112.91926399999998,https://www.mtbproject.com/trail/7057407/into-the-vortex-blm-8112j,Ajo,0.8931937172774869,5.0,BLM - Lower Sonoran Field Office,https://www.blm.gov/office/lower-sonoran-field-office,,,111.0,61.0,3.0,17.0,1737.0,1626.0,Unknown,Unknown
3.6,INTERMEDIATE,33.521899,-111.658928,https://www.mtbproject.com/trail/7024987/wild-horse-trail,Fountain Hills,0.8921465968586387,4.3,USFS - Tonto National Forest Office,http://www.fs.usda.gov/tonto/,,,469.0,84.0,3.0,8.0,1883.0,1481.0,Unknown,Unknown
2.0,INTERMEDIATE,34.82515,-111.788878,https://www.mtbproject.com/trail/4933409/easy-breezy,West Sedona,0.8910994764397906,4.0,Verde Valley Cyclists Coalition,https://www.mtbproject.com/club/4920204/verde-valley-cyclists-coalition,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,230.0,0.0,2.0,5.0,4273.0,4042.0,Unknown,Unknown
0.8,INTERMEDIATE/DIFFICULT,34.052763,-112.151896,https://www.mtbproject.com/trail/4547892/black-canyon-city-connector,Black Canyon City,0.8900523560209423,4.6,Black Canyon Trail Coalition,https://www.mtbproject.com/club/4676322/black-canyon-trail-coalition,BLM Arizona - Hassayampa Field Office,http://www.blm.gov/az/st/en/fo/hassayampa_field_office.html,49.0,33.0,2.0,11.0,2077.0,2035.0,Unknown,Unknown
0.9,EASY/INTERMEDIATE,33.608302,-112.501548,https://www.mtbproject.com/trail/7021208/gray-fox-trail,Citrus Park,0.8890052356020942,4.6,Maricopa County Parks,http://www.maricopa.gov/parks/,,,83.0,3.0,2.0,5.0,1585.0,1503.0,Unknown,Allowed
2.7,DIFFICULT,32.440439000000005,-110.78563999999999,https://www.mtbproject.com/trail/678823/aspen-draw,Catalina,0.8879581151832461,4.5,Tucson Off Road Cyclists & Activists (TORCA),https://www.mtbproject.com/club/7000193/tucson-off-road-cyclists-activists-torca,USFS - Coronado National Forest Office,http://www.fs.usda.gov/coronado,0.0,1280.0,9.0,55.0,9077.0,7797.0,Unknown,Unknown
0.4,INTERMEDIATE/DIFFICULT,34.843309999999995,-111.767831,https://www.mtbproject.com/trail/4915800/peccary-trail,Sedona,0.8869109947643978,4.3,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,,,80.0,0.0,3.0,7.0,4322.0,4242.0,Unknown,Unknown
1.0,DIFFICULT,32.501895000000005,-110.84711100000001,https://www.mtbproject.com/trail/7017454/cowboy-slickrock,Catalina,0.8858638743455497,4.5,,,,,105.0,192.0,6.0,12.0,3769.0,3609.0,Off-leash,Unknown
6.4,INTERMEDIATE,33.706501,-111.717624,https://www.mtbproject.com/trail/7000565/escondido-trail,Rio Verde,0.8848167539267016,4.0,Desert Foothills Mountain Bike Association,https://www.mtbproject.com/club/6282206/desert-foothills-mountain-bike-association,Maricopa County Parks,http://www.maricopa.gov/parks/,442.0,648.0,3.0,10.0,1899.0,1624.0,Unknown,Allowed
3.4,EASY/INTERMEDIATE,34.141776,-109.892059,https://www.mtbproject.com/trail/7007980/country-club-632,Pinetop-Lakeside,0.8837696335078534,4.3,USFS - Apache & Sitgreaves National Forests Office,http://www.fs.usda.gov/asnf,,,198.0,191.0,2.0,11.0,7340.0,7205.0,Unknown,Unknown
2.1,DIFFICULT,34.66812,-112.161023,https://www.mtbproject.com/trail/7003736/little-yeager-canyon-trail-533,Verde Village,0.8827225130890052,4.8,Prescott Mountain Bike Alliance,https://www.mtbproject.com/club/31782/prescott-mountain-bike-alliance,USFS - Prescott National Forest Office,http://www.fs.usda.gov/prescott/,52.0,917.0,9.0,28.0,6915.0,6000.0,Unknown,Unknown
4.2,INTERMEDIATE/DIFFICULT,33.888447,-111.95076399999999,https://www.mtbproject.com/trail/626579/spur-cross-trail,Cave Creek,0.881675392670157,4.4,Cave Creek Bicycle Association,https://www.mtbproject.com/club/31765/cave-creek-bicycle-association,Maricopa County Parks,http://www.maricopa.gov/parks/,551.0,263.0,4.0,14.0,2764.0,2294.0,Unknown,Allowed
3.4,DIFFICULT,35.279996999999995,-111.598795,https://www.mtbproject.com/trail/979216/little-bear,Flagstaff,0.8806282722513089,4.4,Flagstaff Biking Organization,https://www.mtbproject.com/club/910893/flagstaff-biking-organization,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,869.0,5.0,5.0,12.0,8424.0,7560.0,Unknown,Unknown
1.3,INTERMEDIATE/DIFFICULT,33.795466,-111.82623899999999,https://www.mtbproject.com/trail/7038533/north-diablo-trail,Carefree,0.8795811518324608,4.4,City of Scottsdale,http://www.scottsdaleaz.gov/preserve,,,77.0,35.0,2.0,5.0,2956.0,2888.0,Leashed,Not Allowed
1.0,INTERMEDIATE,32.192668,-111.06825900000001,https://www.mtbproject.com/trail/7022097/little-cat-trail,Tucson Estates,0.8785340314136125,4.1,Sonoran Desert Mountain Bicyclists,https://www.mtbproject.com/club/112648/sonoran-desert-mountain-bicyclists,"Pima County - Natural Resources, Parks and Recreation",http://webcms.pima.gov/government/natural_resources_parks_and_recreation/,62.0,95.0,3.0,11.0,2833.0,2780.0,No Dogs,Unknown
1.1,DIFFICULT,33.326454999999996,-112.038601,https://www.mtbproject.com/trail/3637282/helipad-trail,Guadalupe,0.8774869109947644,4.3,City of Phoenix - Trails and Desert Preserves,http://phoenix.gov/recreation/rec/parks/preserves/index.html,,,327.0,77.0,7.0,18.0,1789.0,1469.0,Unknown,Allowed
2.3,INTERMEDIATE,33.187470000000005,-111.656718,https://www.mtbproject.com/trail/4532598/dynamite-trail,Queen Creek,0.8764397905759163,4.0,Maricopa County Parks,http://www.maricopa.gov/parks/,,,338.0,163.0,4.0,20.0,1894.0,1617.0,Unknown,Allowed
7.5,INTERMEDIATE/DIFFICULT,33.334321,-112.42429299999999,https://www.mtbproject.com/trail/7012975/estrella-foothills-loop,Goodyear,0.875392670157068,3.9,West Valley Trail Alliance,https://www.mtbproject.com/club/7000163/west-valley-trail-alliance,,,509.0,497.0,3.0,11.0,1292.0,1038.0,Unknown,Unknown
2.1,DIFFICULT,33.495242,-111.649801,https://www.mtbproject.com/trail/666131/hawes-trail,Apache Junction,0.8743455497382199,4.3,USFS - Tonto National Forest Office,http://www.fs.usda.gov/tonto/,,,57.0,481.0,5.0,12.0,2031.0,1607.0,Unknown,Unknown
2.0,INTERMEDIATE,34.690829,-112.156217,https://www.mtbproject.com/trail/7003735/yeager-cabin-trail-111,Verde Village,0.8732984293193717,4.6,Prescott Mountain Bike Alliance,https://www.mtbproject.com/club/31782/prescott-mountain-bike-alliance,USFS - Prescott National Forest Office,http://www.fs.usda.gov/prescott/,133.0,517.0,6.0,25.0,7188.0,6690.0,Unknown,Unknown
4.8,INTERMEDIATE,35.283634,-111.711048,https://www.mtbproject.com/trail/936868/arizona-trail-snowbowl-road-to-aspen-corner,Flagstaff,0.8722513089005235,4.2,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,,,1235.0,62.0,5.0,14.0,8842.0,7665.0,Unknown,Unknown
4.9,INTERMEDIATE,32.721237,-110.910389,https://www.mtbproject.com/trail/7024990/painter-boy,Catalina,0.8712041884816754,4.7,,,,,525.0,256.0,3.0,13.0,4349.0,4016.0,Unknown,Unknown
2.0,INTERMEDIATE/DIFFICULT,34.487287,-112.53844099999999,https://www.mtbproject.com/trail/7017743/moby-737,Prescott,0.8701570680628272,4.7,Prescott Mountain Bike Alliance,https://www.mtbproject.com/club/31782/prescott-mountain-bike-alliance,USFS - Prescott National Forest Office,http://www.fs.usda.gov/prescott/,69.0,481.0,5.0,24.0,6868.0,6435.0,Unknown,Unknown
1.3,DIFFICULT,34.834013,-111.824335,https://www.mtbproject.com/trail/7038544/pyramid,West Sedona,0.869109947643979,4.3,,,,,38.0,288.0,5.0,22.0,4314.0,4063.0,Unknown,Unknown
3.4,INTERMEDIATE,32.764819,-114.495044,https://www.mtbproject.com/trail/7011359/ryans-trail,Yuma,0.8680628272251308,4.7,Desert Mountain Bikers of Yuma,https://www.mtbproject.com/club/7000176/desert-mountain-bikers-of-yuma,BLM Arizona - Yuma Field Office,http://www.blm.gov/az/st/en/prog/recreation/hiking/betty_kitch.html,326.0,114.0,2.0,12.0,408.0,196.0,Unknown,Unknown
3.2,DIFFICULT,33.499564,-111.676634,https://www.mtbproject.com/trail/7034858/saguaro-trail,Fountain Hills,0.8670157068062827,4.4,,,,,332.0,475.0,5.0,17.0,1751.0,1370.0,,Unknown
2.5,VERY DIFFICULT,33.338531,-112.052327,https://www.mtbproject.com/trail/4865928/holbert-trail,Guadalupe,0.8659685863874346,4.5,City of Phoenix - Trails and Desert Preserves,http://phoenix.gov/recreation/rec/parks/preserves/index.html,,,10.0,1043.0,8.0,25.0,2397.0,1362.0,Leashed,Allowed
6.8,INTERMEDIATE,32.417829,-110.93838000000001,https://www.mtbproject.com/trail/4761012/50-year-trail-segment,Oro Valley,0.8649214659685864,3.4,,,,,720.0,165.0,2.0,11.0,3201.0,2643.0,Unknown,Unknown
1.4,DIFFICULT,33.495594,-111.664084,https://www.mtbproject.com/trail/666170/saddle-trail,Fountain Hills,0.8638743455497382,4.5,USFS - Tonto National Forest Office,http://www.fs.usda.gov/tonto/,,,89.0,271.0,5.0,17.0,1790.0,1577.0,Unknown,Unknown
3.1,DIFFICULT,34.866723,-111.74886699999999,https://www.mtbproject.com/trail/4920206/huckaby,Sedona,0.86282722513089,4.2,Verde Valley Cyclists Coalition,https://www.mtbproject.com/club/4920204/verde-valley-cyclists-coalition,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,537.0,465.0,6.0,23.0,4539.0,4290.0,Unknown,Unknown
10.1,INTERMEDIATE/DIFFICULT,34.203931,-110.07970800000001,https://www.mtbproject.com/trail/7037214/buena-vista-trail-637,Show Low,0.8617801047120419,4.4,,,,,1160.0,1196.0,4.0,18.0,6816.0,6526.0,,Unknown
2.0,EASY/INTERMEDIATE,32.124528000000005,-110.78579199999999,https://www.mtbproject.com/trail/7009763/snake-dance-loop,Vail,0.8607329842931937,3.9,,,,,60.0,61.0,1.0,4.0,2935.0,2894.0,Unknown,Unknown
1.3,INTERMEDIATE,34.907647999999995,-111.849092,https://www.mtbproject.com/trail/4958823/deadmans-pass,West Sedona,0.8596858638743455,4.1,Verde Valley Cyclists Coalition,https://www.mtbproject.com/club/4920204/verde-valley-cyclists-coalition,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,196.0,63.0,4.0,7.0,4705.0,4518.0,Unknown,Unknown
5.7,DIFFICULT,33.832627,-112.001042,https://www.mtbproject.com/trail/7032557/go-john-trail,Cave Creek,0.8586387434554974,3.9,,,,,763.0,758.0,5.0,14.0,2522.0,2124.0,Leashed,Allowed
0.8,INTERMEDIATE/DIFFICULT,34.837737,-111.75365500000001,https://www.mtbproject.com/trail/4915570/submarine-rock-trail,Sedona,0.8575916230366492,4.2,Verde Valley Cyclists Coalition,https://www.mtbproject.com/club/4920204/verde-valley-cyclists-coalition,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,77.0,54.0,3.0,9.0,4471.0,4397.0,Unknown,Unknown
5.1,INTERMEDIATE/DIFFICULT,34.887925,-111.822826,https://www.mtbproject.com/trail/4943363/girdner-trail,West Sedona,0.856544502617801,3.3,Verde Valley Cyclists Coalition,https://www.mtbproject.com/club/4920204/verde-valley-cyclists-coalition,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,398.0,494.0,3.0,12.0,4601.0,4250.0,Unknown,Unknown
1.9,INTERMEDIATE/DIFFICULT,33.374269,-111.98584299999999,https://www.mtbproject.com/trail/4608470/javelina-canyon-trail,Guadalupe,0.8554973821989529,3.9,City of Phoenix - Trails and Desert Preserves,http://phoenix.gov/recreation/rec/parks/preserves/index.html,,,387.0,33.0,4.0,11.0,1613.0,1247.0,Unknown,Allowed
4.0,EASY,35.201155,-111.560949,https://www.mtbproject.com/trail/921335/walnut-meadows-loop,Flagstaff,0.8544502617801046,4.2,Flagstaff Biking Organization,https://www.mtbproject.com/club/910893/flagstaff-biking-organization,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,153.0,156.0,1.0,9.0,6866.0,6797.0,Unknown,Unknown
1.0,INTERMEDIATE,33.332992,-112.025081,https://www.mtbproject.com/trail/3589489/lower-corona-de-loma,Guadalupe,0.8534031413612565,4.1,City of Phoenix - Trails and Desert Preserves,http://phoenix.gov/recreation/rec/parks/preserves/index.html,,,127.0,144.0,5.0,18.0,1615.0,1477.0,Unknown,Allowed
10.4,INTERMEDIATE,36.934925,-111.459502,https://www.mtbproject.com/trail/7026481/rim-trail,Page,0.8523560209424084,4.2,City of Page Recreation Department,http://www.cityofpage.org/departments/recreation-dept,,,354.0,354.0,1.0,17.0,4343.0,4052.0,Unknown,Unknown
1.5,DIFFICULT,33.354890000000005,-112.02046399999999,https://www.mtbproject.com/trail/7020539/mormon-loop-trail,Guadalupe,0.8513089005235602,4.3,City of Phoenix - Trails and Desert Preserves,http://phoenix.gov/recreation/rec/parks/preserves/index.html,,,35.0,416.0,6.0,21.0,1992.0,1579.0,Leashed,Allowed
12.7,EASY/INTERMEDIATE,33.585083000000004,-112.496104,https://www.mtbproject.com/trail/7010993/maricopa-trail-white-tank-grand-avenue,Citrus Park,0.850261780104712,4.1,AZ State Land Department,http://www.azland.gov/,,,51.0,133.0,0.0,4.0,1419.0,1337.0,Unknown,Allowed
2.1,INTERMEDIATE/DIFFICULT,34.846156,-111.828575,https://www.mtbproject.com/trail/7038545/scorpion,West Sedona,0.8492146596858638,3.8,,,,,39.0,447.0,4.0,12.0,4474.0,4050.0,Unknown,Unknown
5.8,INTERMEDIATE,34.764238,-112.012262,https://www.mtbproject.com/trail/5400419/bones-trail,Cottonwood,0.8481675392670157,4.1,Verde Valley Cyclists Coalition,https://www.mtbproject.com/club/4920204/verde-valley-cyclists-coalition,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,730.0,169.0,3.0,11.0,4079.0,3475.0,Unknown,Unknown
6.3,INTERMEDIATE/DIFFICULT,34.880077,-111.863376,https://www.mtbproject.com/trail/7051886/outer-limits,West Sedona,0.8471204188481676,4.3,,,,,486.0,615.0,3.0,13.0,4594.0,4135.0,Unknown,Unknown
1.1,EASY/INTERMEDIATE,34.919508,-111.83124299999999,https://www.mtbproject.com/trail/4959420/long-canyon-trail,West Sedona,0.8460732984293193,4.0,Verde Valley Cyclists Coalition,https://www.mtbproject.com/club/4920204/verde-valley-cyclists-coalition,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,10.0,137.0,2.0,8.0,4654.0,4521.0,Unknown,Unknown
0.8,DIFFICULT,34.878507,-111.85996200000001,https://www.mtbproject.com/trail/7052660/ground-control,West Sedona,0.8450261780104712,4.3,,,,,87.0,240.0,8.0,23.0,4713.0,4495.0,Leashed,Not Allowed
8.8,INTERMEDIATE,35.155279,-111.65538000000001,https://www.mtbproject.com/trail/1006602/loop-trail-walnut-canyon-segment,Flagstaff,0.8439790575916231,3.8,Flagstaff Biking Organization,https://www.mtbproject.com/club/910893/flagstaff-biking-organization,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,480.0,584.0,2.0,11.0,7035.0,6839.0,Off-leash,Unknown
7.7,INTERMEDIATE,34.145969,-109.874523,https://www.mtbproject.com/trail/7007978/chipmunk-springs,Pinetop-Lakeside,0.8429319371727748,4.3,Pinetop-Lakeside TRACKS,https://www.mtbproject.com/club/1027178/pinetop-lakeside-tracks,USFS - Apache & Sitgreaves National Forests Office,http://www.fs.usda.gov/asnf,720.0,147.0,2.0,11.0,7810.0,7230.0,Unknown,Unknown
2.4,EASY/INTERMEDIATE,33.780421999999994,-111.81764199999999,https://www.mtbproject.com/trail/7035761/chuckwagon-trail,Carefree,0.8418848167539267,4.4,,,,,51.0,202.0,2.0,5.0,2868.0,2717.0,Leashed,Not Allowed
1.1,DIFFICULT,35.19874,-114.11650300000001,https://www.mtbproject.com/trail/6451842/tech-ridge,Kingman,0.8408376963350785,4.4,,,,,131.0,44.0,3.0,13.0,3960.0,3842.0,Unknown,Unknown
3.8,INTERMEDIATE,33.564756,-111.97803600000002,https://www.mtbproject.com/trail/4879142/trail-100-east,Paradise Valley,0.8397905759162303,3.5,City of Phoenix - Trails and Desert Preserves,http://phoenix.gov/recreation/rec/parks/preserves/index.html,,,326.0,322.0,3.0,10.0,1650.0,1395.0,Unknown,Unknown
2.6,EASY/INTERMEDIATE,32.199495,-110.72149099999999,https://www.mtbproject.com/trail/7015496/cactus-forest-trail,Tanque Verde,0.8387434554973822,4.1,,,,,218.0,32.0,2.0,6.0,3093.0,2905.0,No Dogs,Not Allowed
